"측정일시","측정소명","이산화질소농도(ppm)","오존농도(ppm)","일산화탄소농도(ppm)","아황산가스(ppm)","미세먼지(㎍/㎥)","초미세먼지(㎍/㎥)"
"201711230000","종로구","0.018","0.021","0.4","0.005","20","9"
"201711222300","종로구","0.018","0.023","0.4","0.005","19","9"
"201711222200","종로구","0.018","0.022","0.4","0.005","20","8"
"201711222100","종로구","0.018","0.024","0.4","0.005","25","10"
"201711222000","종로구","0.019","0.023","0.4","0.006","71","14"
"201711221900","종로구","0.029","0.016","0.6","0.006","139","27"
"201711221800","종로구","0.029","0.02","0.6","0.006","148","31"
"201711221700","종로구","0.028","0.028","0.7","0.007","129","46"
"201711221600","종로구","0.03","0.03","0.8","0.008","110","51"
"201711221500","종로구","0.026","0.036","0.8","0.008","90","46"
"201711221400","종로구","0.067","0.005","1.1","0.007","67","44"
"201711221300","종로구","0.065","0.005","1.1","0.008","66","46"
"201711221200","종로구","0.061","0.005","1","0.007","56","41"
"201711221100","종로구","0.06","0.004","1","0.006","53","39"
"201711221000","종로구","0.057","0.003","1","0.006","45","34"
"201711220900","종로구","0.055","0.002","0.9","0.005","44","35"
"201711220800","종로구","0.052","0.002","0.8","0.006","44","34"
"201711220700","종로구","0.051","0.002","0.7","0.007","46","39"
"201711220600","종로구","0.05","0.002","0.7","0.006","46","35"
"201711220500","종로구","0.051","0.002","0.8","0.006","50","40"
"201711220400","종로구","0.055","0.002","0.9","0.006","51","37"
"201711220300","종로구","0.056","0.002","0.9","0.006","54","41"
"201711220200","종로구","0.061","0.002","1","0.006","56","38"
"201711220100","종로구","0.064","0.002","1.1","0.006","60","42"
"201711220000","종로구","0.074","0.002","1.2","0.007","61","40"
"201711212300","종로구","0.077","0.002","1.3","0.007","67","42"
"201711212200","종로구","0.083","0.002","1.6","0.007","65","38"
"201711212100","종로구","0.08","0.002","1.4","0.007","64","44"
"201711212000","종로구","0.072","0.002","1.2","0.007","57","38"
"201711211900","종로구","0.066","0.002","1","0.007","52","39"
"201711211800","종로구","0.063","0.002","0.8","0.007","54","35"
"201711211700","종로구","0.06","0.004","0.7","0.006","48","28"
"201711211600","종로구","0.045","0.011","0.6","0.006","37","22"
"201711211500","종로구","0.032","0.02","0.6","0.007","38","28"
"201711211400","종로구","0.047","0.011","0.8","0.007","51","33"
"201711211300","종로구","0.049","0.01","0.9","0.007","52","31"
"201711211200","종로구","0.044","0.011","0.8","0.006","50","30"
"201711211100","종로구","0.041","0.011","0.8","0.006","49","31"
"201711211000","종로구","0.037","0.007","0.9","0.005","49","33"
"201711210900","종로구","0.044","0.003","1.1","0.005","55","40"
"201711210800","종로구","0.049","0.002","1","0.005","51","36"
"201711210700","종로구","0.045","0.002","0.9","0.005","52","37"
"201711210600","종로구","0.046","0.002","0.9","0.004","44","30"
"201711210500","종로구","0.045","0.002","0.7","0.004","33","26"
"201711210400","종로구","0.04","0.003","0.7","0.004","32","23"
"201711210300","종로구","0.047","0.002","0.8","0.005","38","28"
"201711210200","종로구","0.05","0.002","0.8","0.004","37","25"
"201711210100","종로구","0.046","0.002","0.7","0.005","38","26"
"201711210000","종로구","0.048","0.002","0.8","0.005","45","30"
"201711202300","종로구","0.057","0.002","1.1","0.005","47","31"
"201711202200","종로구","0.059","0.002","1.1","0.005","46","29"
"201711202100","종로구","0.056","0.002","0.9","0.005","48","31"
"201711202000","종로구","0.057","0.002","0.9","0.005","46","27"
"201711201900","종로구","0.055","0.002","0.8","0.006","50","29"
"201711201800","종로구","0.057","0.002","0.8","0.006","44","25"
"201711201700","종로구","0.051","0.004","0.8","0.005","41","23"
"201711201600","종로구","0.049","0.005","0.7","0.006","40","21"
"201711201500","종로구","0.048","0.006","0.6","0.006","41","23"
"201711201400","종로구","0.044","0.007","0.6","0.006","25","14"
"201711201300","종로구","0.045","0.006","0.6","0.006","34","20"
"201711201200","종로구","0.039","0.011","0.6","0.006","31","16"
"201711201100","종로구","0.034","0.015","0.7","0.006","32","20"
"201711201000","종로구","0.038","0.01","0.7","0.006","33","19"
"201711200900","종로구","0.048","0.005","0.7","0.006","30","18"
"201711200800","종로구","0.046","0.002","0.6","0.005","26","16"
"201711200700","종로구","0.034","0.009","0.5","0.006","25","16"
"201711200600","종로구","0.02","0.019","0.5","0.005","25","16"
"201711200500","종로구","0.012","0.027","0.4","0.006","25","17"
"201711200400","종로구","0.011","0.029","0.4","0.005","24","16"
"201711200300","종로구","0.011","0.03","0.4","0.005","28","17"
"201711200200","종로구","0.01","0.031","0.4","0.005","25","15"
"201711200100","종로구","0.012","0.029","0.4","0.006","23","14"
"201711200000","종로구","0.013","0.028","0.4","0.005","29","14"
"201711192300","종로구","0.017","0.025","0.4","0.005","29","14"
"201711192200","종로구","0.024","0.02","0.4","0.005","28","12"
"201711192100","종로구","0.042","0.007","0.5","0.006","27","14"
"201711192000","종로구","0.032","0.015","0.4","0.006","28","13"
"201711191900","종로구","0.029","0.018","0.4","0.006","30","14"
"201711191800","종로구","0.02","0.024","0.4","0.005","28","9"
"201711191700","종로구","0.014","0.032","0.3","0.005","31","14"
"201711191600","종로구","0.014","0.031","0.3","0.005","28","11"
"201711191500","종로구","0.009","0.035","0.3","0.005","27","12"
"201711191400","종로구","0.009","0.033","0.3","0.005","22","10"
"201711191300","종로구","0.012","0.029","0.4","0.005","23","12"
"201711191200","종로구","0.014","0.025","0.4","0.005","25","12"
"201711191100","종로구","0.019","0.021","0.4","0.005","25","11"
"201711191000","종로구","0.024","0.015","0.5","0.005","21","10"
"201711190900","종로구","0.032","0.007","0.5","0.005","18","10"
"201711190800","종로구","0.035","0.003","0.5","0.005","19","10"
"201711190700","종로구","0.023","0.011","0.4","0.005","21","13"
"201711190600","종로구","0.015","0.018","0.4","0.005","19","10"
"201711190500","종로구","0.009","0.023","0.4","0.005","17","11"
"201711190400","종로구","0.009","0.024","0.3","0.004","19","10"
"201711190300","종로구","0.008","0.024","0.4","0.004","19","12"
"201711190200","종로구","0.008","0.024","0.4","0.005","19","10"
"201711190100","종로구","0.011","0.023","0.4","0.004","21","9"
"201711190000","종로구","0.014","0.021","0.4","0.004","20","10"
"201711182300","종로구","0.014","0.022","0.4","0.005","21","9"
"201711182200","종로구","0.013","0.023","0.4","0.004","22","10"
"201711182100","종로구","0.015","0.021","0.4","0.004","23","12"
"201711182000","종로구","0.014","0.024","0.4","0.005","20","9"
"201711181900","종로구","0.019","0.021","0.3","0.004","23","8"
"201711181800","종로구","0.019","0.022","0.3","0.004","29","10"
"201711181700","종로구","0.014","0.026","0.3","0.005","35","11"
"201711181600","종로구","0.011","0.029","0.3","0.005","37","10"
"201711181500","종로구","0.01","0.028","0.3","0.005","41","11"
"201711181400","종로구","0.009","0.027","0.3","0.005","38","9"
"201711181300","종로구","0.01","0.026","0.4","0.005","39","12"
"201711181200","종로구","0.011","0.025","0.4","0.005","36","13"
"201711181100","종로구","0.012","0.025","0.4","0.005","33","16"
"201711181000","종로구","0.013","0.023","0.4","0.005","30","17"
"201711180900","종로구","0.015","0.021","0.4","0.005","28","20"
"201711180800","종로구","0.014","0.022","0.4","0.005","30","22"
"201711180700","종로구","0.014","0.024","0.4","0.005","37","33"
"201711180600","종로구","0.011","0.027","0.4","0.005","48","41"
"201711180500","종로구","0.009","0.026","0.5","0.005","69","60"
"201711180400","종로구","0.01","0.024","0.6","0.005","76","64"
"201711180300","종로구","0.011","0.023","0.6","0.005","67","55"
"201711180200","종로구","0.013","0.022","0.6","0.005","45","34"
"201711180100","종로구","0.015","0.02","0.5","0.005","37","27"
"201711180000","종로구","0.021","0.014","0.6","0.005","40","30"
"201711172300","종로구","0.043","0.003","0.8","0.005","47","34"
"201711242300","중구","0.029","0.011","0.5","0.003","17","8"
"201711242200","중구","0.019","0.019","0.4","0.003","16","9"
"201711242100","중구","0.026","0.013","0.4","0.003","18","9"
"201711242000","중구","0.025","0.014","0.4","0.003","18","10"
"201711241900","중구","0.023","0.016","0.4","0.003","18","9"
"201711241800","중구","0.023","0.016","0.4","0.003","18","9"
"201711241700","중구","0.017","0.022","0.3","0.003","17","10"
"201711241600","중구","0.011","0.027","0.3","0.003","17","9"
"201711241500","중구","0.013","0.025","0.3","0.003","18","12"
"201711241400","중구","0.011","0.027","0.3","0.003","20","12"
"201711241300","중구","0.011","0.026","0.3","0.003","20","13"
"201711241200","중구","0.018","0.019","0.4","0.003","25","17"
"201711241100","중구","0.032","0.009","0.5","0.004","24","18"
"201711241000","중구","0.039","0.004","0.6","0.004","21","14"
"201711240900","중구","0.039","0.002","0.8","0.003","21","15"
"201711240800","중구","0.037","0.002","0.7","0.003","17","13"
"201711240700","중구","0.033","0.002","0.6","0.003","18","13"
"201711240600","중구","0.029","0.002","0.5","0.003","16","13"
"201711240500","중구","0.022","0.008","0.4","0.002","18","13"
"201711240400","중구","0.016","0.015","0.4","0.003","17","14"
"201711240300","중구","0.018","0.015","0.4","0.002","16","13"
"201711240200","중구","0.028","0.007","0.4","0.002","15","9"
"201711240100","중구","0.033","0.003","0.4","0.003","16","11"
"201711240000","중구","0.025","0.01","0.4","0.003","18","10"
"201711232300","중구","0.023","0.015","0.3","0.003","18","9"
"201711232200","중구","0.036","0.003","0.4","0.003","18","8"
"201711232100","중구","0.034","0.006","0.4","0.003","20","9"
"201711232000","중구","0.033","0.007","0.4","0.003","20","8"
"201711231900","중구","0.031","0.009","0.4","0.003","19","7"
"201711231800","중구","0.027","0.013","0.3","0.003","18","8"
"201711231700","중구","0.016","0.022","0.3","0.003","20","10"
"201711231600","중구","0.013","0.026","0.3","0.003","19","10"
"201711231500","중구","0.011","0.028","0.3","0.003","23","11"
"201711231400","중구","0.009","0.029","0.3","0.003","21","10"
"201711231300","중구","0.009","0.03","0.3","0.004","20","10"
"201711231200","중구","0.016","0.023","0.3","0.004","25","15"
"201711231100","중구","0.04","0.005","0.6","0.004","33","17"
"201711231000","중구","0.04","0.004","0.7","0.004","26","14"
"201711230900","중구","0.04","0.003","0.6","0.004","25","12"
"201711230800","중구","0.041","0.002","0.7","0.004","22","11"
"201711230700","중구","0.038","0.002","0.5","0.004","20","12"
"201711230600","중구","0.029","0.008","0.5","0.004","18","10"
"201711230500","중구","0.013","0.023","0.4","0.004","20","11"
"201711230400","중구","0.012","0.024","0.4","0.004","22","12"
"201711230300","중구","0.012","0.025","0.4","0.004","27","11"
"201711230200","중구","0.015","0.022","0.4","0.004","21","10"
"201711230100","중구","0.017","0.021","0.4","0.003","22","7"
"201711230000","중구","0.018","0.02","0.4","0.003","19","10"
"201711222300","중구","0.019","0.02","0.4","0.003","19","9"
"201711222200","중구","0.019","0.02","0.4","0.004","20","10"
"201711222100","중구","0.019","0.021","0.4","0.004","23","8"
"201711222000","중구","0.017","0.023","0.3","0.003","46","11"
"201711221900","중구","0.023","0.02","0.4","0.004","111","22"
"201711221800","중구","0.029","0.018","0.5","0.004","131","24"
"201711221700","중구","0.028","0.024","0.5","0.005","119","42"
"201711221600","중구","0.029","0.029","0.7","0.005","102","52"
"201711221500","중구","0.025","0.036","0.7","0.006","98","55"
"201711221400","중구","0.052","0.012","1","0.006","81","53"
"201711221300","중구","0.063","0.004","1.3","0.006","76","50"
"201711221200","중구","0.059","0.003","1.2","0.006","66","45"
"201711221100","중구","0.058","0.003","1.2","0.006","60","41"
"201711221000","중구","0.054","0.002","0.9","0.005","52","37"
"201711220900","중구","0.052","0.002","0.9","0.005","52","36"
"201711220800","중구","0.049","0.001","0.8","0.004","49","36"
"201711220700","중구","0.047","0.002","0.7","0.005","53","38"
"201711220600","중구","0.047","0.001","0.7","0.005","50","37"
"201711220500","중구","0.046","0.002","0.7","0.005","56","42"
"201711220400","중구","0.049","0.001","0.8","0.005","55","39"
"201711220300","중구","0.052","0.002","0.9","0.005","59","40"
"201711220200","중구","0.055","0.002","0.9","0.004","58","37"
"201711220100","중구","0.058","0.002","1","0.005","64","42"
"201711220000","중구","0.064","0.002","1.2","0.005","64","40"
"201711212300","중구","0.071","0.002","1.3","0.006","67","42"
"201711212200","중구","0.067","0.002","1.3","0.005","55","32"
"201711212100","중구","0.067","0.002","1.2","0.005","56","35"
"201711212000","중구","0.063","0.002","1","0.005","52","32"
"201711211900","중구","0.059","0.002","0.8","0.005","54","33"
"201711211800","중구","0.06","0.002","0.7","0.005","52","34"
"201711211700","중구","0.053","0.004","0.6","0.005","46","28"
"201711211600","중구","0.042","0.01","0.5","0.005","38","25"
"201711211500","중구","0.034","0.016","0.5","0.005","42","28"
"201711211400","중구","0.041","0.012","0.6","0.005","52","34"
"201711211300","중구","0.048","0.008","0.8","0.005","52","33"
"201711211200","중구","0.048","0.006","0.9","0.005","50","32"
"201711211100","중구","0.046","0.006","0.9","0.004","50","36"
"201711211000","중구","0.04","0.006","0.8","0.004","49","35"
"201711210900","중구","0.042","0.003","1","0.004","53","39"
"201711210800","중구","0.045","0.002","1","0.004","50","34"
"201711210700","중구","0.044","0.002","0.9","0.004","42","27"
"201711210600","중구","0.04","0.002","0.8","0.003","31","21"
"201711210500","중구","0.035","0.005","0.6","0.003","31","21"
"201711210400","중구","0.04","0.002","0.7","0.003","32","23"
"201711210300","중구","0.04","0.002","0.7","0.003","36","23"
"201711210200","중구","0.041","0.002","0.6","0.003","34","25"
"201711210100","중구","0.041","0.002","0.6","0.003","40","26"
"201711210000","중구","0.042","0.002","0.6","0.003","35","25"
"201711202300","중구","0.041","0.003","0.6","0.003","42","26"
"201711202200","중구","0.044","0.002","0.6","0.004","42","28"
"201711202100","중구","0.05","0.002","0.8","0.004","48","30"
"201711202000","중구","0.051","0.002","0.8","0.004","44","28"
"201711201900","중구","0.049","0.002","0.8","0.004","49","27"
"201711201800","중구","0.051","0.002","0.8","0.004","41","25"
"201711201700","중구","0.047","0.004","0.7","0.005","41","24"
"201711201600","중구","0.045","0.005","0.6","0.005","38","23"
"201711201500","중구","0.043","0.007","0.5","0.005","37","21"
"201711201400","중구","0.04","0.007","0.5","0.004","40","20"
"201711201300","중구","0.041","0.005","0.6","0.004","33","20"
"201711201200","중구","0.039","0.008","0.6","0.004","29","18"
"201711201100","중구","0.039","0.009","0.7","0.004","34","20"
